Region,LAWA Site ID,Site name,Estuary name,Date sampled ,Indicator,Units,Indicator value,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2014/01/01,Macrofauna,N/A,5.09,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Arsenic,mg/kg,6.7,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Copper,mg/kg,11.5,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Lead,mg/kg,18.2,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Mercury,mg/kg,0.12,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Zinc,mg/kg,81,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Mud_content,%,46.7,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2013/01/01,Macrofauna,N/A,5.06,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2012/01/01,Mud_content,%,52.4,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2012/01/01,Macrofauna,N/A,5.25,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2011/01/01,Copper,mg/kg,12.7,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2011/01/01,Lead,mg/kg,19.7,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2011/01/01,Zinc,mg/kg,82,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2011/01/01,Mud_content,%,57.0,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2011/01/01,Macrofauna,N/A,5.08,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2010/01/01,Mud_content,%,49.5,,,,,,,,
Auckland,LAWA-103122,Hellyers Creek,Waitematā Harbour (Upper),2010/01/01,Macrofauna,N/A,4.88,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Arsenic,mg/kg,12.0,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Copper,mg/kg,21.1,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Lead,mg/kg,28.2,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Mercury,mg/kg,0.14,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Zinc,mg/kg,134,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Mud_content,%,71.9,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2020/01/01,Macrofauna,N/A,4.76,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Arsenic,mg/kg,10.9,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Copper,mg/kg,19.9,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Lead,mg/kg,25.2,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Mercury,mg/kg,0.14,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Zinc,mg/kg,134,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Mud_content,%,80.0,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2018/01/01,Macrofauna,N/A,5.02,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2016/01/01,Arsenic,mg/kg,9.3,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2016/01/01,Copper,mg/kg,17.2,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2016/01/01,Lead,mg/kg,27.6,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2016/01/01,Mercury,mg/kg,0.14,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2016/01/01,Zinc,mg/kg,111,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Arsenic,mg/kg,9.7,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Copper,mg/kg,21.0,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Lead,mg/kg,29.7,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Mercury,mg/kg,0.16,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Zinc,mg/kg,124,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Mud_content,%,87.1,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2013/01/01,Macrofauna,N/A,5.04,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2011/01/01,Copper,mg/kg,23.6,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2011/01/01,Lead,mg/kg,31.9,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2011/01/01,Zinc,mg/kg,134,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2011/01/01,Mud_content,%,41.2,,,,,,,,
Auckland,LAWA-103234,Hellyers Upper,Waitematā Harbour (Upper),2011/01/01,Macrofauna,N/A,5.38,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2021/01/01,Mud_content,%,15.0,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2021/01/01,Macrofauna,N/A,3.63,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Arsenic,mg/kg,8.9,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Copper,mg/kg,7.7,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Lead,mg/kg,14.0,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Mercury,mg/kg,0.07,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Zinc,mg/kg,60,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Mud_content,%,25.6,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2020/01/01,Macrofauna,N/A,3.95,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2019/01/01,Mud_content,%,13.4,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2019/01/01,Macrofauna,N/A,3.56,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Arsenic,mg/kg,7.6,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Copper,mg/kg,6.9,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Lead,mg/kg,13.5,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Mercury,mg/kg,0.06,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Zinc,mg/kg,61,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Mud_content,%,14.1,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2018/01/01,Macrofauna,N/A,3.46,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2017/01/01,Mud_content,%,10.7,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2017/01/01,Macrofauna,N/A,3.19,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Arsenic,mg/kg,7.7,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Copper,mg/kg,6.5,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Lead,mg/kg,14.3,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Mercury,mg/kg,0.07,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Zinc,mg/kg,51,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Mud_content,%,10.0,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2016/01/01,Macrofauna,N/A,3.73,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2015/01/01,Mud_content,%,10.8,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2015/01/01,Macrofauna,N/A,3.42,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2014/01/01,Mud_content,%,12.6,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2014/01/01,Macrofauna,N/A,3.28,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Arsenic,mg/kg,6.5,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Copper,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Lead,mg/kg,11.6,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Mercury,mg/kg,0.06,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Zinc,mg/kg,42,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Mud_content,%,13.6,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2013/01/01,Macrofauna,N/A,3.54,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2012/01/01,Mud_content,%,21.5,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2012/01/01,Macrofauna,N/A,4.00,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2011/01/01,Copper,mg/kg,6.2,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2011/01/01,Lead,mg/kg,13.4,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2011/01/01,Zinc,mg/kg,51,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2011/01/01,Mud_content,%,15.5,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2011/01/01,Macrofauna,N/A,4.08,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2010/01/01,Mud_content,%,14.9,,,,,,,,
Auckland,LAWA-103123,Herald Island North,Waitematā Harbour (Upper),2010/01/01,Macrofauna,N/A,3.46,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2022/01/01,Arsenic,mg/kg,3.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2022/01/01,Copper,mg/kg,4.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2022/01/01,Lead,mg/kg,8.1,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2022/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2022/01/01,Zinc,mg/kg,31,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2021/01/01,Mud_content,%,23.2,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2021/01/01,Macrofauna,N/A,4.37,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Arsenic,mg/kg,4.6,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Copper,mg/kg,6.1,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Lead,mg/kg,10.1,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Mercury,mg/kg,0.06,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Zinc,mg/kg,39,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Mud_content,%,22.2,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2020/01/01,Macrofauna,N/A,4.35,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2019/01/01,Mud_content,%,21.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2019/01/01,Macrofauna,N/A,4.43,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Arsenic,mg/kg,3.8,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Copper,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Lead,mg/kg,9.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Mercury,mg/kg,0.06,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Zinc,mg/kg,40,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Mud_content,%,23.3,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2018/01/01,Macrofauna,N/A,4.17,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2017/01/01,Mud_content,%,16.3,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2017/01/01,Macrofauna,N/A,3.71,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Arsenic,mg/kg,3.6,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Copper,mg/kg,4.4,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Lead,mg/kg,8.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Mercury,mg/kg,0.05,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Zinc,mg/kg,27,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Mud_content,%,19.6,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2016/01/01,Macrofauna,N/A,3.66,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2015/01/01,Mud_content,%,15.4,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2015/01/01,Macrofauna,N/A,3.69,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2014/01/01,Mud_content,%,19.4,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2014/01/01,Macrofauna,N/A,3.88,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Arsenic,mg/kg,3.3,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Copper,mg/kg,4.9,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Lead,mg/kg,11.3,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Mercury,mg/kg,0.04,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Zinc,mg/kg,30,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Mud_content,%,21.2,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2013/01/01,Macrofauna,N/A,3.92,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2012/01/01,Mud_content,%,19.6,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2012/01/01,Macrofauna,N/A,3.96,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2011/01/01,Copper,mg/kg,2.9,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2011/01/01,Lead,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2011/01/01,Zinc,mg/kg,19,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2011/01/01,Mud_content,%,15.6,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2011/01/01,Macrofauna,N/A,3.93,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2010/01/01,Mud_content,%,11.7,,,,,,,,
Auckland,LAWA-103124,Herald Island Waiarohia,Waitematā Harbour (Upper),2010/01/01,Macrofauna,N/A,3.61,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2022/01/01,Arsenic,mg/kg,4.1,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2022/01/01,Copper,mg/kg,2.7,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2022/01/01,Lead,mg/kg,5.9,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2022/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2022/01/01,Zinc,mg/kg,24,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2019/01/01,Arsenic,mg/kg,3.4,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2019/01/01,Copper,mg/kg,2.6,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2019/01/01,Lead,mg/kg,5.8,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2019/01/01,Mercury,mg/kg,0.03,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2019/01/01,Zinc,mg/kg,23,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2017/01/01,Arsenic,mg/kg,5.0,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2017/01/01,Copper,mg/kg,2.5,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2017/01/01,Lead,mg/kg,6.5,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2017/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2017/01/01,Zinc,mg/kg,25,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2015/01/01,Arsenic,mg/kg,4.0,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2015/01/01,Copper,mg/kg,2.2,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2015/01/01,Lead,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2015/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2015/01/01,Zinc,mg/kg,21,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2012/01/01,Arsenic,mg/kg,2.7,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2012/01/01,Copper,mg/kg,2.3,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2012/01/01,Lead,mg/kg,5.7,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2012/01/01,Mercury,mg/kg,0.02,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2012/01/01,Zinc,mg/kg,22,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2010/01/01,Copper,mg/kg,2.0,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2010/01/01,Lead,mg/kg,6.0,,,,,,,,
Auckland,LAWA-103116,Hobsonville,Waitematā Harbour (Upper),2010/01/01,Zinc,mg/kg,23,,,,,,,,
Auckland,LAWA-103120,Brigham Creek,Waitematā Harbour (Upper),2022/01/01,Mud_content,%,93.2,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2022/01/01,Arsenic,mg/kg,17.7,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2022/01/01,Copper,mg/kg,14.1,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2022/01/01,Lead,mg/kg,22.4,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2022/01/01,Mercury,mg/kg,0.10,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2022/01/01,Zinc,mg/kg,107,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2021/01/01,Mud_content,%,22.0,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2021/01/01,Macrofauna,N/A,4.70,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Arsenic,mg/kg,17.8,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Copper,mg/kg,11.9,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Lead,mg/kg,23.6,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Mercury,mg/kg,0.10,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Zinc,mg/kg,108,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Mud_content,%,34.3,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2020/01/01,Macrofauna,N/A,4.80,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2019/01/01,Mud_content,%,27.3,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2019/01/01,Macrofauna,N/A,5.03,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Arsenic,mg/kg,17.8,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Copper,mg/kg,13.0,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Lead,mg/kg,23.2,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Mercury,mg/kg,0.10,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Zinc,mg/kg,114,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Mud_content,%,36.1,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2018/01/01,Macrofauna,N/A,4.95,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2017/01/01,Mud_content,%,31.7,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2017/01/01,Macrofauna,N/A,4.46,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Arsenic,mg/kg,18.5,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Copper,mg/kg,10.9,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Lead,mg/kg,25.8,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Mercury,mg/kg,0.12,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Zinc,mg/kg,103,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Mud_content,%,26.3,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2016/01/01,Macrofauna,N/A,5.05,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2015/01/01,Mud_content,%,27.6,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2015/01/01,Macrofauna,N/A,5.13,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2014/01/01,Mud_content,%,31.1,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2014/01/01,Macrofauna,N/A,4.70,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2013/01/01,Arsenic,mg/kg,12.9,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2013/01/01,Copper,mg/kg,12.5,,,,,,,,
Auckland,LAWA-103125,Lucas Creek,Waitematā Harbour (Upper),2013/01/01,Lead,mg/kg,21.3,,,,,,,,
